SCHEDID,SCHEDHOURPART,SCHEDSEQ,SCHEDCATEGORY,SCHEDTYPE,LASTUSERNAME,LASTCHANGEDATE,
TUESDAY,16,07,001,REPEAT:002,Administrator,2012.12.02 11:30:56,
TUESDAY,16,08,907,REPEAT:001,Administrator,2012.11.30 17:58:43,
TUESDAY,16,10,117,REPEAT:001,Administrator,2012.12.08 17:39:58,
TUESDAY,16,11,002,REPEAT:003,Administrator,2012.12.08 17:40:43,
TUESDAY,16,12,001,REPEAT:TOH,Administrator,2012.12.08 17:40:20,
TUESDAY,17,01,901,REPEAT:001,Administrator,2012.11.30 17:11:12,
TUESDAY,17,02,908,REPEAT:001,Administrator,2012.11.30 17:52:33,
TUESDAY,17,03,002,REPEAT:003,Administrator,2012.11.30 17:53:42,
TUESDAY,17,04,001,REPEAT:002,Administrator,2012.12.02 11:30:34,
TUESDAY,17,05,907,REPEAT:001,Administrator,2012.11.30 17:55:00,
TUESDAY,17,06,002,REPEAT:003,Administrator,2012.11.30 17:55:51,
TUESDAY,17,07,001,REPEAT:002,Administrator,2012.12.02 11:30:56,
TUESDAY,17,08,907,REPEAT:001,Administrator,2012.11.30 17:58:43,
TUESDAY,17,10,117,REPEAT:001,Administrator,2012.12.08 17:39:58,
TUESDAY,17,11,002,REPEAT:003,Administrator,2012.12.08 17:40:43,
TUESDAY,17,12,001,REPEAT:TOH,Administrator,2012.12.08 17:40:20,
TUESDAY,18,01,901,REPEAT:001,Administrator,2012.11.30 17:11:12,
TUESDAY,18,02,908,REPEAT:001,Administrator,2012.11.30 17:52:33,
TUESDAY,18,03,002,REPEAT:003,Administrator,2012.11.30 17:53:42,
TUESDAY,18,04,001,REPEAT:002,Administrator,2012.12.02 11:30:34,
TUESDAY,18,05,907,REPEAT:001,Administrator,2012.11.30 17:55:00,
TUESDAY,18,06,002,REPEAT:003,Administrator,2012.11.30 17:55:51,
TUESDAY,18,07,001,REPEAT:002,Administrator,2012.12.02 11:30:56,
TUESDAY,18,08,907,REPEAT:001,Administrator,2012.11.30 17:58:43,
TUESDAY,18,10,117,REPEAT:001,Administrator,2012.12.08 17:39:58,
TUESDAY,18,11,002,REPEAT:003,Administrator,2012.12.08 17:40:43,
TUESDAY,18,12,001,REPEAT:TOH,Administrator,2012.12.08 17:40:20,
TUESDAY,19,01,901,REPEAT:001,Administrator,2012.11.30 17:11:12,
TUESDAY,19,02,908,REPEAT:001,Administrator,2012.11.30 17:52:33,
TUESDAY,19,03,002,REPEAT:003,Administrator,2012.11.30 17:53:42,
TUESDAY,19,04,001,REPEAT:002,Administrator,2012.12.02 11:30:34,
TUESDAY,19,05,907,REPEAT:001,Administrator,2012.11.30 17:55:00,
TUESDAY,19,06,002,REPEAT:003,Administrator,2012.11.30 17:55:51,
TUESDAY,19,07,001,REPEAT:002,Administrator,2012.12.02 11:30:56,
TUESDAY,19,08,907,REPEAT:001,Administrator,2012.11.30 17:58:43,
TUESDAY,19,10,117,REPEAT:001,Administrator,2012.12.08 17:39:58,
TUESDAY,19,11,002,REPEAT:003,Administrator,2012.12.08 17:40:43,
TUESDAY,19,12,001,REPEAT:TOH,Administrator,2012.12.08 17:40:20,
TUESDAY,20,01,901,REPEAT:001,Administrator,2012.11.30 17:11:12,
TUESDAY,20,02,908,REPEAT:001,Administrator,2012.11.30 17:52:33,
TUESDAY,20,03,002,REPEAT:003,Administrator,2012.11.30 17:53:42,
TUESDAY,20,04,001,REPEAT:002,Administrator,2012.12.02 11:30:34,
TUESDAY,20,05,907,REPEAT:001,Administrator,2012.11.30 17:55:00,
TUESDAY,20,06,002,REPEAT:003,Administrator,2012.11.30 17:55:51,
TUESDAY,20,07,001,REPEAT:002,Administrator,2012.12.02 11:30:56,
TUESDAY,20,08,907,REPEAT:001,Administrator,2012.11.30 17:58:43,
TUESDAY,20,10,117,REPEAT:001,Administrator,2012.12.08 17:39:58,
TUESDAY,20,11,002,REPEAT:003,Administrator,2012.12.08 17:40:43,
TUESDAY,20,12,001,REPEAT:TOH,Administrator,2012.12.08 17:40:20,
TUESDAY,21,01,901,REPEAT:001,Administrator,2012.11.30 17:11:12,
TUESDAY,21,02,908,REPEAT:001,Administrator,2012.11.30 17:52:33,
TUESDAY,21,03,002,REPEAT:003,Administrator,2012.11.30 17:53:42,
TUESDAY,21,04,001,REPEAT:002,Administrator,2012.12.02 11:30:34,
TUESDAY,21,05,907,REPEAT:001,Administrator,2012.11.30 17:55:00,
TUESDAY,21,06,002,REPEAT:003,Administrator,2012.11.30 17:55:51,
TUESDAY,21,07,001,REPEAT:002,Administrator,2012.12.02 11:30:56,
TUESDAY,21,08,907,REPEAT:001,Administrator,2012.11.30 17:58:43,
TUESDAY,21,10,117,REPEAT:001,Administrator,2012.12.08 17:39:58,
TUESDAY,21,11,002,REPEAT:003,Administrator,2012.12.08 17:40:43,
TUESDAY,21,12,001,REPEAT:TOH,Administrator,2012.12.08 17:40:20,
TUESDAY,22,01,901,REPEAT:001,Administrator,2012.11.30 17:11:12,
TUESDAY,22,02,908,REPEAT:001,Administrator,2012.11.30 17:52:33,
TUESDAY,22,03,002,REPEAT:003,Administrator,2012.11.30 17:53:42,
TUESDAY,22,04,001,REPEAT:002,Administrator,2012.12.02 11:30:34,
TUESDAY,22,05,907,REPEAT:001,Administrator,2012.11.30 17:55:00,
TUESDAY,22,06,002,REPEAT:003,Administrator,2012.11.30 17:55:51,
TUESDAY,22,07,001,REPEAT:002,Administrator,2012.12.02 11:30:56,
TUESDAY,22,08,907,REPEAT:001,Administrator,2012.11.30 17:58:43,
TUESDAY,22,10,117,REPEAT:001,Administrator,2012.12.08 17:39:58,
TUESDAY,22,11,002,REPEAT:003,Administrator,2012.12.08 17:40:43,
TUESDAY,22,12,001,REPEAT:TOH,Administrator,2012.12.08 17:40:20,
TUESDAY,23,01,901,REPEAT:001,Administrator,2012.11.30 17:11:12,
TUESDAY,23,02,908,REPEAT:001,Administrator,2012.11.30 17:52:33,
TUESDAY,23,03,002,REPEAT:003,Administrator,2012.11.30 17:53:42,
TUESDAY,23,04,001,REPEAT:002,Administrator,2012.12.02 11:30:34,
TUESDAY,23,05,907,REPEAT:001,Administrator,2012.11.30 17:55:00,
TUESDAY,23,06,002,REPEAT:003,Administrator,2012.11.30 17:55:51,
TUESDAY,23,07,001,REPEAT:002,Administrator,2012.12.02 11:30:56,
TUESDAY,23,08,907,REPEAT:001,Administrator,2012.11.30 17:58:43,
TUESDAY,23,10,117,REPEAT:001,Administrator,2012.12.08 17:39:58,
TUESDAY,23,11,002,REPEAT:003,Administrator,2012.12.08 17:40:43,
TUESDAY,23,12,001,REPEAT:TOH,Administrator,2012.12.08 17:40:20,
WEDNESDAY,00,01,901,REPEAT:001,Administrator,2012.11.30 17:11:12,
WEDNESDAY,00,02,908,REPEAT:001,Administrator,2012.11.30 17:52:33,
WEDNESDAY,00,03,002,REPEAT:003,Administrator,2012.11.30 17:53:42,
WEDNESDAY,00,04,001,REPEAT:002,Administrator,2012.12.02 11:30:34,
WEDNESDAY,00,05,907,REPEAT:001,Administrator,2012.11.30 17:55:00,
WEDNESDAY,00,06,002,REPEAT:003,Administrator,2012.11.30 17:55:51,
WEDNESDAY,00,07,001,REPEAT:002,Administrator,2012.12.02 11:30:56,
WEDNESDAY,00,08,907,REPEAT:001,Administrator,2012.11.30 17:58:43,
WEDNESDAY,00,10,117,REPEAT:001,Administrator,2012.12.08 17:39:58,
WEDNESDAY,00,11,002,REPEAT:003,Administrator,2012.12.08 17:40:43,
WEDNESDAY,00,12,001,REPEAT:TOH,Administrator,2012.12.08 17:40:20,
WEDNESDAY,01,01,901,REPEAT:001,Administrator,2012.11.30 17:11:12,
WEDNESDAY,01,02,908,REPEAT:001,Administrator,2012.11.30 17:52:33,
WEDNESDAY,01,03,002,REPEAT:003,Administrator,2012.11.30 17:53:42,
WEDNESDAY,01,04,001,REPEAT:002,Administrator,2012.12.02 11:30:34,
WEDNESDAY,01,05,907,REPEAT:001,Administrator,2012.11.30 17:55:00,
WEDNESDAY,01,06,002,REPEAT:003,Administrator,2012.11.30 17:55:51,
WEDNESDAY,01,07,001,REPEAT:002,Administrator,2012.12.02 11:30:56,
WEDNESDAY,01,08,907,REPEAT:001,Administrator,2012.11.30 17:58:43,
WEDNESDAY,01,10,117,REPEAT:001,Administrator,2012.12.08 17:39:58,
WEDNESDAY,01,11,002,REPEAT:003,Administrator,2012.12.08 17:40:43,
WEDNESDAY,01,12,001,REPEAT:TOH,Administrator,2012.12.08 17:40:20,
WEDNESDAY,02,01,901,REPEAT:001,Administrator,2012.11.30 17:11:12,
WEDNESDAY,02,02,908,REPEAT:001,Administrator,2012.11.30 17:52:33,
WEDNESDAY,02,03,002,REPEAT:003,Administrator,2012.11.30 17:53:42,
WEDNESDAY,02,04,001,REPEAT:002,Administrator,2012.12.02 11:30:34,
WEDNESDAY,02,05,907,REPEAT:001,Administrator,2012.11.30 17:55:00,
WEDNESDAY,02,06,002,REPEAT:003,Administrator,2012.11.30 17:55:51,
WEDNESDAY,02,07,001,REPEAT:002,Administrator,2012.12.02 11:30:56,
WEDNESDAY,02,08,907,REPEAT:001,Administrator,2012.11.30 17:58:43,
WEDNESDAY,02,10,117,REPEAT:001,Administrator,2012.12.08 17:39:58,
WEDNESDAY,02,11,002,REPEAT:003,Administrator,2012.12.08 17:40:43,
WEDNESDAY,02,12,001,REPEAT:TOH,Administrator,2012.12.08 17:40:20,
WEDNESDAY,03,01,901,REPEAT:001,Administrator,2012.11.30 17:11:12,
WEDNESDAY,03,02,908,REPEAT:001,Administrator,2012.11.30 17:52:33,
